gse_id	split_id	split_path	pass	fail_reason	contrast_label	control_label	tissue	time_h	n_split_samples	n_scored_samples	n_controls	n_delivery	mean_coverage	control_mean_imrs_z	delivery_mean_imrs_z	delta_mean_imrs_z	control_median_imrs_z	delivery_median_imrs_z	delta_median_imrs_z	auc_imrs_z	grid_id	min_abs_log2FC	min_up_anchor_count	fdr_support	audit_role	time_group	sensitivity_scope	holdout_anchor	training_anchors	n_training_genes
GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	24	10	10	5	5	1	0.511683765308292	1.293388421931473	0.7817046566231811	0.5259589783962638	1.2768320083693847	0.7508730299731209	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.511683765308292	2.675067758824803	2.163383993516511	0.5259589783962638	2.6903425605943627	2.164383582198099	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	3	10	10	5	5	1	0.511683765308292	1.1624469157811177	0.6507631504728257	0.5259589783962638	1.1462846015659527	0.6203256231696889	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.511683765308292	2.5833382251190042	2.0716544598107123	0.5259589783962638	2.62239966856273	2.0964406901664665	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Blood	6	10	10	5	5	1	0.511683765308292	3.3331117372413046	2.8214279719330126	0.5259589783962638	3.518313667955116	2.9923546895588524	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.824472772113675	1.1266735327846642	0.3022007606709892	0.7287811390763843	1.0081794197524534	0.2793982806760691	0.8400000000000001	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	1	10	10	5	5	1	0.824472772113675	1.3531589254982095	0.5286861533845345	0.7287811390763843	1.3301412836265978	0.6013601445502135	0.96	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.824472772113675	4.279242152952872	3.454769380839197	0.7287811390763843	4.279468566612122	3.550687427535738	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	12	10	10	5	5	1	0.824472772113675	3.6308068111257423	2.8063340390120675	0.7287811390763843	3.6232287103791965	2.894447571302812	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.824472772113675	2.84922457585886	2.0247518037451853	0.7287811390763843	2.6861294255594075	1.9573482864830232	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	24	10	10	5	5	1	0.824472772113675	2.37113153167984	1.546658759566165	0.7287811390763843	2.3657035702688343	1.63692243119245	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.824472772113675	3.58477821517594	2.7603054430622653	0.7287811390763843	3.4978470662145233	2.769065927138139	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	3	10	10	5	5	1	0.824472772113675	2.554873558154158	1.7304007860404833	0.7287811390763843	2.5680060267396723	1.839224887663288	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.824472772113675	4.346036118500174	3.521563346386499	0.7287811390763843	4.3705468663761335	3.6417657272997492	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	dLN	6	10	10	5	5	1	0.824472772113675	3.9695854391954337	3.145112667081759	0.7287811390763843	4.176591390184502	3.4478102511081175	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	1	10	10	5	5	1	-1.3361565374219668	-0.5744853279844657	0.7616712094375011	-1.3012784606596783	-0.5572104740926535	0.7440679865670249	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=1__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	1	10	10	5	5	1	-1.3361565374219668	-0.5876902748909901	0.7484662625309767	-1.3012784606596783	-0.5533072057462232	0.7479712549134552	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	12	10	10	5	5	1	-1.3361565374219668	1.4324610273022955	2.7686175647242623	-1.3012784606596783	1.5238188431246376	2.825097303784316	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	12	10	10	5	5	1	-1.3361565374219668	1.66941524198953	3.005571779411497	-1.3012784606596783	1.7375104862034167	3.038788946863095	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	24	10	10	5	5	1	-1.3361565374219668	0.9583675569675736	2.2945240943895406	-1.3012784606596783	1.1898080558172224	2.4910865164769005	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=24__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	24	10	10	5	5	1	-1.3361565374219668	0.9656163940011404	2.3017729314231072	-1.3012784606596783	1.318189596778817	2.619468057438495	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	3	10	10	5	5	1	-1.3361565374219668	1.041206964963777	2.3773635023857436	-1.3012784606596783	1.2707939392439425	2.572072399903621	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=3__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	3	10	10	5	5	1	-1.3361565374219668	0.43428296285879414	1.770439500280761	-1.3012784606596783	0.6089179405290808	1.910196401188759	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad26__VS=baseline_0.tsv	TRUE	NA	delivery_ad26__vs__baseline_0	baseline_0	Muscle	6	10	10	5	5	1	-1.3361565374219668	1.494573847931772	2.830730385353739	-1.3012784606596783	1.2037931681579865	2.5050716288176647	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE264344	GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=6__B=NA__G=delivery_ad5__VS=baseline_0.tsv	TRUE	NA	delivery_ad5__vs__baseline_0	baseline_0	Muscle	6	10	10	5	5	1	-1.3361565374219668	1.5817464782214072	2.917903015643374	-1.3012784606596783	1.8111534382956984	3.1124318989553768	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE264344	GSE39129;GSE167521	750
GSE39129	GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE39129_design/GSE39129_design__T=liver__H=4__B=NA__G=delivery_lentiviral_vector_lv__VS=delivery_none.tsv	TRUE	NA	delivery_lentiviral_vector_lv___vs__delivery_none	delivery_none	liver	4	6	6	3	3	1	-5.551115123125783e-17	53.828546546378014	53.828546546378014	0.37135485710246946	56.312673102698994	55.94131824559653	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE39129	GSE264344;GSE167521	965
GSE167521	GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE167521_design/GSE167521_design__T=skin__H=24__B=NA__G=delivery_lnp__VS=baseline_0.tsv	TRUE	NA	delivery_lnp__vs__baseline_0	baseline_0	skin	24	8	8	4	4	1	-6.938893903907228e-18	10.28425541530595	10.28425541530595	0.03452495779231933	10.082690970741421	10.048166012949101	1	lfc0.25_k2_fdr0.05	0.25	2	0.05	anchor	acute_main	loao_2_anchor_weights	GSE167521	GSE264344;GSE39129	631
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00069418__VS=WT_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00069418__VS=WT_uninfected_whole_liver.tsv	TRUE	NA	WT_virus_plus_rh9C12_H433A_whole_liver__vs__WT_uninfected_whole_liver	WT_uninfected_whole_liver	whole liver	4	8	8	4	4	1	-0.2954193701785418	11.709774471557179	12.00519384173572	-0.31471120768544325	11.688037807851929	12.002749015537372	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00088542__VS=TRIM21_KO_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00088542__VS=TRIM21_KO_uninfected_whole_liver.tsv	TRUE	NA	TRIM21_KO_virus_plus_rh9C12_WT_whole_liver__vs__TRIM21_KO_uninfected_whole_liver	TRIM21_KO_uninfected_whole_liver	whole liver	4	8	8	4	4	1	0.2954193701785418	11.294394403325065	10.998975033146523	0.3849156980774953	11.78685828931405	11.401942591236555	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00096342__VS=TRIM21_KO_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=GID00096342__VS=TRIM21_KO_uninfected_whole_liver.tsv	TRUE	NA	TRIM21_KO_virus_plus_rh9C12_H433A_whole_liver__vs__TRIM21_KO_uninfected_whole_liver	TRIM21_KO_uninfected_whole_liver	whole liver	4	8	8	4	4	1	0.2954193701785418	11.008639100993637	10.713219730815096	0.3849156980774953	10.970868665966236	10.58595296788874	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver.tsv	TRUE	NA	TRIM21_KO_virus_only_whole_liver__vs__TRIM21_KO_uninfected_whole_liver	TRIM21_KO_uninfected_whole_liver	whole liver	4	8	8	4	4	1	0.2954193701785418	9.943966507588302	9.64854713740976	0.3849156980774953	10.765105377140479	10.380189679062983	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver.tsv	TRUE	NA	WT_virus_only_whole_liver__vs__WT_uninfected_whole_liver	WT_uninfected_whole_liver	whole liver	4	8	8	4	4	1	-0.2954193701785418	9.437998616109128	9.73341798628767	-0.31471120768544325	8.817336332237595	9.132047539923038	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver.tsv	TRUE	NA	WT_virus_plus_rh9C12_WT_whole_liver__vs__WT_uninfected_whole_liver	WT_uninfected_whole_liver	whole liver	4	8	8	4	4	1	-0.2954193701785418	18.552986178464526	18.84840554864307	-0.31471120768544325	18.437731636032048	18.752442843717493	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none.tsv	TRUE	NA	ad.mva__vs__none	none	blood	24	12	12	6	6	1	-2.314771638256552e-17	21.75570121091765	21.75570121091765	-0.06624374512771007	20.530145953101492	20.596389698229203	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad_empty__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad_empty__VS=none.tsv	TRUE	NA	ad_empty__vs__none	none	blood	24	12	12	6	6	1	-2.314771638256552e-17	21.912154816418262	21.912154816418262	-0.06624374512771007	22.16456316093973	22.23080690606744	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad_fhbp__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad_fhbp__VS=none.tsv	TRUE	NA	ad_fhbp__vs__none	none	blood	24	12	12	6	6	1	-2.314771638256552e-17	27.345421568226758	27.345421568226758	-0.06624374512771007	27.26380240181681	27.33004614694452	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad_pref__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad_pref__VS=none.tsv	TRUE	NA	ad_pref__vs__none	none	blood	24	12	12	6	6	1	-2.314771638256552e-17	1.618001159794367	1.618001159794367	-0.06624374512771007	1.931257960100921	1.997501705228631	0.6388888888888888	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=mva.ad__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=mva.ad__VS=none.tsv	TRUE	NA	mva.ad__vs__none	none	blood	24	12	12	6	6	1	-2.314771638256552e-17	32.73102940534731	32.73102940534731	-0.06624374512771007	32.820195535718156	32.88643928084586	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=mva_fhbp__VS=none	<upstream_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=mva_fhbp__VS=none.tsv	TRUE	NA	mva_fhbp__vs__none	none	blood	24	12	12	6	6	1	-2.314771638256552e-17	27.354354679469964	27.354354679469964	-0.06624374512771007	27.07318197297337	27.13942571810108	1	lfc0.25_k2_fdr0.1	0.25	2	0.1	external	acute_main	external_full_3_anchor_weights	NA	NA	NA
