dataset_id	gene_id	n_contrasts_dataset	n_pass	support_in_dataset	dataset_support_flag
GSE264344	ENSMUSG00000021704.9	60	0	0	FALSE
GSE264344	ENSMUSG00000021706.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021707.6	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021708.19	60	6	0.1	FALSE
GSE264344	ENSMUSG00000021709.15	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021710.12	60	0	0	FALSE
GSE264344	ENSMUSG00000021711.18	60	0	0	FALSE
GSE264344	ENSMUSG00000021712.16	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021713.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021714.16	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021715.13	60	0	0	FALSE
GSE264344	ENSMUSG00000021716.15	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021718.6	2	0	0	FALSE
GSE264344	ENSMUSG00000021719.10	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000021720.12	60	22	0.36666666666666664	FALSE
GSE264344	ENSMUSG00000021725.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021728.9	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021730.9	40	2	0.05	FALSE
GSE264344	ENSMUSG00000021731.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021732.15	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021733.12	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021737.5	60	0	0	FALSE
GSE264344	ENSMUSG00000021738.6	60	0	0	FALSE
GSE264344	ENSMUSG00000021741.5	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021747.13	26	4	0.15384615384615385	FALSE
GSE264344	ENSMUSG00000021748.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021749.7	20	10	0.5	TRUE
GSE264344	ENSMUSG00000021750.17	40	14	0.35	FALSE
GSE264344	ENSMUSG00000021751.14	40	0	0	FALSE
GSE264344	ENSMUSG00000021752.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021754.18	60	0	0	FALSE
GSE264344	ENSMUSG00000021756.13	60	0	0	FALSE
GSE264344	ENSMUSG00000021758.15	60	32	0.5333333333333333	TRUE
GSE264344	ENSMUSG00000021759.15	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021760.6	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021763.19	40	10	0.25	FALSE
GSE264344	ENSMUSG00000021764.9	60	6	0.1	FALSE
GSE264344	ENSMUSG00000021765.10	56	14	0.25	FALSE
GSE264344	ENSMUSG00000021767.21	60	0	0	FALSE
GSE264344	ENSMUSG00000021768.17	20	0	0	FALSE
GSE264344	ENSMUSG00000021770.12	60	0	0	FALSE
GSE264344	ENSMUSG00000021771.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021772.16	60	0	0	FALSE
GSE264344	ENSMUSG00000021773.12	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021774.14	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021775.12	60	0	0	FALSE
GSE264344	ENSMUSG00000021779.20	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021782.15	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021785.9	60	0	0	FALSE
GSE264344	ENSMUSG00000021786.14	60	0	0	FALSE
GSE264344	ENSMUSG00000021792.16	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021794.17	60	0	0	FALSE
GSE264344	ENSMUSG00000021795.11	20	0	0	FALSE
GSE264344	ENSMUSG00000021796.16	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021798.15	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021803.11	22	12	0.5454545454545454	TRUE
GSE264344	ENSMUSG00000021804.7	20	18	0.9	TRUE
GSE264344	ENSMUSG00000021806.5	60	22	0.36666666666666664	FALSE
GSE264344	ENSMUSG00000021807.7	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021809.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021810.4	60	0	0	FALSE
GSE264344	ENSMUSG00000021811.8	60	0	0	FALSE
GSE264344	ENSMUSG00000021814.18	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021815.5	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021816.12	60	0	0	FALSE
GSE264344	ENSMUSG00000021819.12	60	0	0	FALSE
GSE264344	ENSMUSG00000021820.19	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021822.4	60	22	0.36666666666666664	FALSE
GSE264344	ENSMUSG00000021823.11	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021824.14	60	0	0	FALSE
GSE264344	ENSMUSG00000021830.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021831.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021832.9	60	0	0	FALSE
GSE264344	ENSMUSG00000021835.16	44	10	0.22727272727272727	FALSE
GSE264344	ENSMUSG00000021838.18	60	0	0	FALSE
GSE264344	ENSMUSG00000021840.18	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021843.18	60	0	0	FALSE
GSE264344	ENSMUSG00000021846.11	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000021848.17	2	0	0	FALSE
GSE264344	ENSMUSG00000021850.15	48	0	0	FALSE
GSE264344	ENSMUSG00000021852.15	22	0	0	FALSE
GSE264344	ENSMUSG00000021866.16	60	0	0	FALSE
GSE264344	ENSMUSG00000021868.8	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021870.18	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021872.9	40	0	0	FALSE
GSE264344	ENSMUSG00000021876.16	60	12	0.2	FALSE
GSE264344	ENSMUSG00000021877.13	60	20	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000021879.14	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000021880.8	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021884.19	60	6	0.1	FALSE
GSE264344	ENSMUSG00000021886.8	60	28	0.4666666666666667	FALSE
GSE264344	ENSMUSG00000021890.7	60	0	0	FALSE
GSE264344	ENSMUSG00000021891.9	60	0	0	FALSE
GSE264344	ENSMUSG00000021892.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021893.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021895.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021898.18	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021900.11	60	12	0.2	FALSE
GSE264344	ENSMUSG00000021901.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021902.8	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021903.12	54	18	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000021904.7	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021905.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021906.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021908.11	60	12	0.2	FALSE
GSE264344	ENSMUSG00000021910.16	60	0	0	FALSE
GSE264344	ENSMUSG00000021911.17	60	0	0	FALSE
GSE264344	ENSMUSG00000021913.9	42	2	0.047619047619047616	FALSE
GSE264344	ENSMUSG00000021916.17	60	0	0	FALSE
GSE264344	ENSMUSG00000021917.17	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021918.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021922.18	40	8	0.2	FALSE
GSE264344	ENSMUSG00000021927.8	54	0	0	FALSE
GSE264344	ENSMUSG00000021928.10	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021929.10	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021930.15	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021932.14	60	0	0	FALSE
GSE264344	ENSMUSG00000021933.12	22	0	0	FALSE
GSE264344	ENSMUSG00000021936.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021938.13	60	0	0	FALSE
GSE264344	ENSMUSG00000021939.9	60	0	0	FALSE
GSE264344	ENSMUSG00000021940.11	2	0	0	FALSE
GSE264344	ENSMUSG00000021943.8	40	22	0.55	TRUE
GSE264344	ENSMUSG00000021944.16	20	12	0.6	TRUE
GSE264344	ENSMUSG00000021945.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021947.12	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021948.18	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021950.16	58	4	0.06896551724137931	FALSE
GSE264344	ENSMUSG00000021951.8	60	0	0	FALSE
GSE264344	ENSMUSG00000021952.18	60	0	0	FALSE
GSE264344	ENSMUSG00000021953.15	20	0	0	FALSE
GSE264344	ENSMUSG00000021957.8	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021958.6	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021959.17	60	0	0	FALSE
GSE264344	ENSMUSG00000021962.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021963.18	60	0	0	FALSE
GSE264344	ENSMUSG00000021965.4	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021967.5	60	0	0	FALSE
GSE264344	ENSMUSG00000021969.9	60	0	0	FALSE
GSE264344	ENSMUSG00000021972.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021973.10	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000021974.16	56	10	0.17857142857142858	FALSE
GSE264344	ENSMUSG00000021975.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021978.10	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000021981.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021982.15	60	0	0	FALSE
GSE264344	ENSMUSG00000021983.17	60	12	0.2	FALSE
GSE264344	ENSMUSG00000021986.10	44	6	0.13636363636363635	FALSE
GSE264344	ENSMUSG00000021987.10	60	0	0	FALSE
GSE264344	ENSMUSG00000021990.17	60	0	0	FALSE
GSE264344	ENSMUSG00000021991.10	40	2	0.05	FALSE
GSE264344	ENSMUSG00000021993.11	60	0	0	FALSE
GSE264344	ENSMUSG00000021994.16	40	26	0.65	TRUE
GSE264344	ENSMUSG00000021996.17	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000021997.5	40	4	0.1	FALSE
GSE264344	ENSMUSG00000021998.17	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000021999.10	12	0	0	FALSE
GSE264344	ENSMUSG00000022000.12	60	0	0	FALSE
GSE264344	ENSMUSG00000022003.8	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022008.5	60	0	0	FALSE
GSE264344	ENSMUSG00000022009.2	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022010.20	60	20	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000022012.10	60	20	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000022013.5	60	0	0	FALSE
GSE264344	ENSMUSG00000022014.17	60	32	0.5333333333333333	TRUE
GSE264344	ENSMUSG00000022015.9	40	4	0.1	FALSE
GSE264344	ENSMUSG00000022016.18	60	0	0	FALSE
GSE264344	ENSMUSG00000022018.8	60	18	0.3	FALSE
GSE264344	ENSMUSG00000022019.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022020.16	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022021.16	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022022.4	60	0	0	FALSE
GSE264344	ENSMUSG00000022023.7	60	0	0	FALSE
GSE264344	ENSMUSG00000022024.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022025.14	40	2	0.05	FALSE
GSE264344	ENSMUSG00000022026.8	42	12	0.2857142857142857	FALSE
GSE264344	ENSMUSG00000022031.7	60	0	0	FALSE
GSE264344	ENSMUSG00000022032.15	40	20	0.5	TRUE
GSE264344	ENSMUSG00000022033.10	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022034.11	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022035.7	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022037.16	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022039.7	40	0	0	FALSE
GSE264344	ENSMUSG00000022040.9	46	12	0.2608695652173913	FALSE
GSE264344	ENSMUSG00000022041.11	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022043.20	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022044.15	40	8	0.2	FALSE
GSE264344	ENSMUSG00000022048.10	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022051.16	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022052.10	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022053.14	40	2	0.05	FALSE
GSE264344	ENSMUSG00000022054.12	24	4	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022055.8	4	2	0.5	TRUE
GSE264344	ENSMUSG00000022057.9	40	10	0.25	FALSE
GSE264344	ENSMUSG00000022064.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022070.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022074.7	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022075.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022085.5	44	6	0.13636363636363635	FALSE
GSE264344	ENSMUSG00000022089.10	60	0	0	FALSE
GSE264344	ENSMUSG00000022090.11	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022091.7	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022092.12	60	0	0	FALSE
GSE264344	ENSMUSG00000022094.16	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022095.10	60	0	0	FALSE
GSE264344	ENSMUSG00000022096.15	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022097.5	6	0	0	FALSE
GSE264344	ENSMUSG00000022098.11	56	20	0.35714285714285715	FALSE
GSE264344	ENSMUSG00000022099.19	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022100.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022102.14	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022103.11	48	12	0.25	FALSE
GSE264344	ENSMUSG00000022105.7	60	0	0	FALSE
GSE264344	ENSMUSG00000022106.15	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022108.9	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022109.7	60	0	0	FALSE
GSE264344	ENSMUSG00000022110.14	60	0	0	FALSE
GSE264344	ENSMUSG00000022111.10	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022112.15	10	0	0	FALSE
GSE264344	ENSMUSG00000022114.6	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022119.16	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022120.5	60	0	0	FALSE
GSE264344	ENSMUSG00000022122.16	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022123.10	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022124.16	60	0	0	FALSE
GSE264344	ENSMUSG00000022125.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022126.7	60	56	0.9333333333333333	TRUE
GSE264344	ENSMUSG00000022129.5	28	0	0	FALSE
GSE264344	ENSMUSG00000022130.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022131.4	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022132.16	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022136.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022139.18	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022141.8	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022142.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022144.5	54	6	0.1111111111111111	FALSE
GSE264344	ENSMUSG00000022146.13	48	26	0.5416666666666666	TRUE
GSE264344	ENSMUSG00000022148.17	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022149.19	2	0	0	FALSE
GSE264344	ENSMUSG00000022150.17	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022151.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022157.9	20	16	0.8	TRUE
GSE264344	ENSMUSG00000022159.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022160.19	60	0	0	FALSE
GSE264344	ENSMUSG00000022174.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022175.10	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022176.12	40	4	0.1	FALSE
GSE264344	ENSMUSG00000022177.10	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022178.12	60	22	0.36666666666666664	FALSE
GSE264344	ENSMUSG00000022179.6	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022180.8	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022181.17	40	12	0.3	FALSE
GSE264344	ENSMUSG00000022184.9	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022185.20	60	0	0	FALSE
GSE264344	ENSMUSG00000022186.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022191.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022193.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022194.16	60	0	0	FALSE
GSE264344	ENSMUSG00000022195.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022197.17	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022199.13	60	24	0.4	FALSE
GSE264344	ENSMUSG00000022200.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022201.17	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022203.8	40	18	0.45	FALSE
GSE264344	ENSMUSG00000022204.10	60	0	0	FALSE
GSE264344	ENSMUSG00000022205.16	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022206.8	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022208.13	40	6	0.15	FALSE
GSE264344	ENSMUSG00000022209.13	2	0	0	FALSE
GSE264344	ENSMUSG00000022210.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022211.10	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022214.16	60	0	0	FALSE
GSE264344	ENSMUSG00000022215.7	20	6	0.3	FALSE
GSE264344	ENSMUSG00000022216.18	60	20	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000022217.15	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022218.17	60	20	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000022219.11	20	0	0	FALSE
GSE264344	ENSMUSG00000022220.15	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022221.15	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022223.10	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022225.8	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022228.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022231.11	60	20	0.3333333333333333	FALSE
GSE264344	ENSMUSG00000022234.16	60	0	0	FALSE
GSE264344	ENSMUSG00000022235.16	46	8	0.17391304347826086	FALSE
GSE264344	ENSMUSG00000022236.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022237.18	60	0	0	FALSE
GSE264344	ENSMUSG00000022240.11	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022241.7	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022244.8	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022245.16	26	10	0.38461538461538464	FALSE
GSE264344	ENSMUSG00000022246.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022247.13	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022248.15	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022253.18	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022255.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022257.5	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022261.7	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022262.9	4	0	0	FALSE
GSE264344	ENSMUSG00000022263.11	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022265.8	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022270.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022272.18	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022280.10	60	0	0	FALSE
GSE264344	ENSMUSG00000022283.16	60	0	0	FALSE
GSE264344	ENSMUSG00000022285.18	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022286.17	40	0	0	FALSE
GSE264344	ENSMUSG00000022292.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022295.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022296.11	40	2	0.05	FALSE
GSE264344	ENSMUSG00000022297.16	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022299.10	60	0	0	FALSE
GSE264344	ENSMUSG00000022300.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022303.10	50	6	0.12	FALSE
GSE264344	ENSMUSG00000022304.14	20	16	0.8	TRUE
GSE264344	ENSMUSG00000022305.14	60	0	0	FALSE
GSE264344	ENSMUSG00000022306.10	40	2	0.05	FALSE
GSE264344	ENSMUSG00000022307.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022309.10	60	18	0.3	FALSE
GSE264344	ENSMUSG00000022311.16	20	0	0	FALSE
GSE264344	ENSMUSG00000022312.12	60	0	0	FALSE
GSE264344	ENSMUSG00000022313.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022314.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022321.16	20	8	0.4	FALSE
GSE264344	ENSMUSG00000022322.9	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022323.12	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022324.17	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022325.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022329.16	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022330.6	40	14	0.35	FALSE
GSE264344	ENSMUSG00000022332.9	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022335.18	60	0	0	FALSE
GSE264344	ENSMUSG00000022336.4	60	0	0	FALSE
GSE264344	ENSMUSG00000022337.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022338.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022339.10	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022340.16	40	16	0.4	FALSE
GSE264344	ENSMUSG00000022346.18	60	32	0.5333333333333333	TRUE
GSE264344	ENSMUSG00000022347.9	20	0	0	FALSE
GSE264344	ENSMUSG00000022350.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022351.15	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022353.11	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022354.5	60	0	0	FALSE
GSE264344	ENSMUSG00000022357.3	40	6	0.15	FALSE
GSE264344	ENSMUSG00000022358.8	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022359.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022360.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022361.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022362.14	40	0	0	FALSE
GSE264344	ENSMUSG00000022364.15	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022365.7	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022366.13	20	4	0.2	FALSE
GSE264344	ENSMUSG00000022367.8	40	30	0.75	TRUE
GSE264344	ENSMUSG00000022369.14	60	0	0	FALSE
GSE264344	ENSMUSG00000022370.14	60	0	0	FALSE
GSE264344	ENSMUSG00000022371.18	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022372.15	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022375.7	28	2	0.07142857142857142	FALSE
GSE264344	ENSMUSG00000022376.9	2	0	0	FALSE
GSE264344	ENSMUSG00000022377.17	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022378.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022382.16	20	0	0	FALSE
GSE264344	ENSMUSG00000022383.14	40	4	0.1	FALSE
GSE264344	ENSMUSG00000022385.12	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022386.13	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022387.18	60	0	0	FALSE
GSE264344	ENSMUSG00000022389.16	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022390.12	60	0	0	FALSE
GSE264344	ENSMUSG00000022391.17	60	0	0	FALSE
GSE264344	ENSMUSG00000022394.15	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022400.10	60	0	0	FALSE
GSE264344	ENSMUSG00000022401.13	60	0	0	FALSE
GSE264344	ENSMUSG00000022403.16	60	6	0.1	FALSE
GSE264344	ENSMUSG00000022404.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022407.11	60	0	0	FALSE
GSE264344	ENSMUSG00000022408.8	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022412.15	60	0	0	FALSE
GSE264344	ENSMUSG00000022414.9	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022415.13	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022416.16	60	18	0.3	FALSE
GSE264344	ENSMUSG00000022419.17	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022420.17	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022421.22	60	0	0	FALSE
GSE264344	ENSMUSG00000022422.14	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022425.17	58	8	0.13793103448275862	FALSE
GSE264344	ENSMUSG00000022426.7	60	0	0	FALSE
GSE264344	ENSMUSG00000022427.5	60	0	0	FALSE
GSE264344	ENSMUSG00000022428.9	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022429.12	50	12	0.24	FALSE
GSE264344	ENSMUSG00000022431.4	20	4	0.2	FALSE
GSE264344	ENSMUSG00000022432.8	44	4	0.09090909090909091	FALSE
GSE264344	ENSMUSG00000022433.22	60	0	0	FALSE
GSE264344	ENSMUSG00000022434.9	60	0	0	FALSE
GSE264344	ENSMUSG00000022436.17	60	12	0.2	FALSE
GSE264344	ENSMUSG00000022437.8	60	0	0	FALSE
GSE264344	ENSMUSG00000022438.7	60	24	0.4	FALSE
GSE264344	ENSMUSG00000022439.10	60	10	0.16666666666666666	FALSE
GSE264344	ENSMUSG00000022440.10	60	18	0.3	FALSE
GSE264344	ENSMUSG00000022441.18	20	0	0	FALSE
GSE264344	ENSMUSG00000022442.17	60	16	0.26666666666666666	FALSE
GSE264344	ENSMUSG00000022443.18	60	4	0.06666666666666667	FALSE
GSE264344	ENSMUSG00000022445.8	54	2	0.037037037037037035	FALSE
GSE264344	ENSMUSG00000022449.15	40	12	0.3	FALSE
GSE264344	ENSMUSG00000022450.7	60	0	0	FALSE
GSE264344	ENSMUSG00000022451.13	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022452.17	60	2	0.03333333333333333	FALSE
GSE264344	ENSMUSG00000022453.9	60	8	0.13333333333333333	FALSE
GSE264344	ENSMUSG00000022456.19	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022462.8	60	14	0.23333333333333334	FALSE
GSE264344	ENSMUSG00000022463.9	60	2	0.03333333333333333	FALSE
