gene_id	SRR13783173	SRR13783175	SRR13783177	SRR13783179	SRR13783174	SRR13783176	SRR13783178	SRR13783180
ENSMUSG00000077514.3	0	0	0	0	0	0	0	0
ENSMUSG00000028519.17	681	390	489	422	367	296	171	218
ENSMUSG00000139255.1	0	0	0	0	0	0	0	0
ENSMUSG00000130484.1	0	0	0	0	0	0	0	0
ENSMUSG00000128504.1	0	0	0	0	0	0	0	0
ENSMUSG00000138418.1	0	0	0	0	0	0	0	0
ENSMUSG00000080913.2	0	0	0	0	0	0	0	0
ENSMUSG00000081696.3	0	0	0	1	0	0	0	0
ENSMUSG00000029656.14	0	0	0	0	0	0	0	0
ENSMUSG00000035031.16	0	0	0	0	0	0	0	0
ENSMUSG00000136399.1	0	0	0	0	0	0	0	0
ENSMUSG00000136468.1	0	0	0	0	0	0	0	0
ENSMUSG00000136437.1	0	0	0	0	0	0	0	0
ENSMUSG00000078612.10	3	0	3	2	65	90	59	85
ENSMUSG00000083791.2	0	0	0	0	0	0	0	0
ENSMUSG00000141716.1	0	0	0	0	0	0	0	0
ENSMUSG00000028518.9	3990	3975	4945	6209	1745	816	429	1305
ENSMUSG00000126898.1	5	2	2	8	0	2	3	2
ENSMUSG00000126963.1	0	0	0	0	0	0	0	0
ENSMUSG00000126927.1	4	2	4	2	3	1	1	1
ENSMUSG00000028517.9	3790	2880	2499	2862	2810	1701	3406	1861
ENSMUSG00000130884.1	0	0	0	0	0	0	0	0
ENSMUSG00000123447.1	0	1	0	0	0	1	1	0
ENSMUSG00000127011.1	1	0	0	0	0	0	0	0
ENSMUSG00000143234.1	0	1	0	1	0	0	1	0
ENSMUSG00000081819.2	0	0	2	0	0	0	0	0
ENSMUSG00000130889.1	0	0	0	0	0	0	0	0
ENSMUSG00000083128.2	0	0	0	0	0	0	0	0
ENSMUSG00000082061.2	4	2	4	6	3	4	1	6
ENSMUSG00000127978.1	0	0	0	0	0	0	0	0
ENSMUSG00000083780.10	0	1	0	1	2	1	1	2
ENSMUSG00000134292.1	0	0	0	0	0	0	0	0
ENSMUSG00002075274.1	1	0	0	0	0	0	1	0
ENSMUSG00000132662.1	0	0	1	0	0	0	0	0
ENSMUSG00000085790.3	108	71	74	75	39	47	72	43
ENSMUSG00000125554.1	3	0	0	2	0	0	1	2
ENSMUSG00000125592.1	1	0	0	0	0	1	0	0
ENSMUSG00000082768.2	3	4	0	4	6	0	1	3
ENSMUSG00000087933.3	0	0	0	0	0	0	0	0
ENSMUSG00002076517.1	0	0	0	0	0	0	0	0
ENSMUSG00000125511.1	16	12	5	11	16	4	14	9
ENSMUSG00000081189.2	0	0	0	0	0	0	0	0
ENSMUSG00000086249.3	0	0	0	1	0	0	1	1
ENSMUSG00000082958.2	0	0	0	0	0	0	0	0
ENSMUSG00000087051.2	0	0	0	0	0	0	0	0
ENSMUSG00000104192.2	0	0	0	0	0	0	0	0
ENSMUSG00000134624.1	1	0	0	1	0	1	0	0
ENSMUSG00000120027.2	13	10	4	4	5	4	3	1
ENSMUSG00000028514.17	4418	3559	3704	3768	4347	3110	2599	2296
ENSMUSG00000044254.7	2	1	1	2	18	19	50	14
ENSMUSG00000120579.2	0	0	0	0	0	0	2	0
ENSMUSG00000025418.8	0	1	0	0	2	1	0	0
ENSMUSG00000118551.2	0	0	0	0	0	0	0	0
ENSMUSG00000085933.5	1	0	0	0	0	0	1	0
ENSMUSG00000124478.1	0	0	0	0	0	0	0	0
ENSMUSG00000086172.2	0	0	0	0	1	0	1	0
ENSMUSG00000034926.4	2725	1531	2246	1466	1817	1546	3667	1060
ENSMUSG00000085023.2	0	0	0	0	0	0	0	0
ENSMUSG00000054362.10	0	0	0	0	0	0	0	0
ENSMUSG00000138910.1	0	0	0	0	0	0	0	0
ENSMUSG00000034919.3	172	81	69	94	230	123	181	133
ENSMUSG00000043572.8	91	59	52	65	108	71	83	87
ENSMUSG00000025413.14	528	436	476	554	526	370	398	533
ENSMUSG00000047502.15	4	0	0	0	3	0	1	1
ENSMUSG00000034871.3	0	0	0	0	0	1	0	0
ENSMUSG00000034853.17	92	75	54	47	235	178	203	96
ENSMUSG00000081110.2	0	0	0	0	0	0	0	0
ENSMUSG00000126516.1	2	2	1	0	9	10	4	3
ENSMUSG00000122418.1	0	0	0	1	0	0	0	0
ENSMUSG00000122460.1	0	0	0	0	0	0	0	0
ENSMUSG00000137407.1	0	0	0	0	0	0	0	0
ENSMUSG00000120181.2	0	0	0	1	1	0	0	0
ENSMUSG00000120102.2	0	1	0	1	0	1	0	0
ENSMUSG00000086940.3	0	0	0	1	0	1	0	0
ENSMUSG00000138822.1	0	0	0	0	0	0	0	0
ENSMUSG00000142672.1	0	0	0	0	0	0	0	0
ENSMUSG00000134418.1	0	0	0	0	0	0	0	0
ENSMUSG00000122784.1	0	0	0	0	0	0	0	0
ENSMUSG00000122747.1	0	0	0	0	2	0	0	0
ENSMUSG00000061887.15	1447	1011	761	796	1048	774	863	566
ENSMUSG00000085581.3	1	0	1	0	6	0	2	0
ENSMUSG00000028622.12	635	510	683	696	702	471	534	733
ENSMUSG00000028621.18	103	73	94	75	135	112	86	85
ENSMUSG00000047636.4	0	0	1	0	0	1	0	1
ENSMUSG00000085304.2	0	0	0	1	0	0	0	0
ENSMUSG00000028619.16	581	416	424	478	546	329	358	473
ENSMUSG00000028618.12	5614	3794	3794	4312	4820	3466	4145	4416
ENSMUSG00000070877.5	1	0	0	0	2	2	0	2
ENSMUSG00000028617.11	461	314	295	293	637	575	496	536
ENSMUSG00000063172.14	153	98	78	127	105	104	114	144
ENSMUSG00000082941.2	4	1	0	0	3	0	0	0
ENSMUSG00000034785.16	0	0	0	0	0	0	0	0
ENSMUSG00000057375.14	412	274	277	313	466	320	412	430
ENSMUSG00000082279.2	0	1	1	1	5	5	1	3
ENSMUSG00000086041.3	2	0	1	0	1	1	0	0
ENSMUSG00000028614.15	283	208	222	269	633	481	690	522
ENSMUSG00000131146.1	1	1	1	1	0	0	2	0
ENSMUSG00002075537.1	0	0	0	0	0	0	0	0
ENSMUSG00000034762.10	7	1	5	10	27	24	34	18
ENSMUSG00000129080.1	0	0	0	0	0	0	1	0
ENSMUSG00000126933.1	0	0	0	0	0	0	0	0
ENSMUSG00000028610.17	1	0	0	1	0	0	0	1
ENSMUSG00000081916.2	0	0	0	0	0	0	0	0
ENSMUSG00000085549.8	0	1	0	0	0	0	0	1
ENSMUSG00000142779.1	1	1	1	0	1	0	0	2
ENSMUSG00002075389.1	0	0	0	0	0	0	0	0
ENSMUSG00000084874.5	1	2	3	3	3	3	3	7
ENSMUSG00000087195.3	0	0	1	0	0	0	0	0
ENSMUSG00000087289.5	1	1	0	2	0	2	1	2
ENSMUSG00000134661.1	0	0	0	0	0	0	0	0
ENSMUSG00000087200.3	2	0	0	1	0	0	1	0
ENSMUSG00000028613.16	35	16	30	29	318	230	381	161
ENSMUSG00000073779.8	0	0	0	0	1	0	1	0
ENSMUSG00000134735.1	0	0	0	0	0	1	0	0
ENSMUSG00000028612.13	0	0	0	0	0	1	0	0
ENSMUSG00000128208.1	0	0	0	0	0	0	0	0
ENSMUSG00000028609.7	639	406	464	584	1044	897	1005	1412
ENSMUSG00000028608.16	387	275	274	374	505	340	392	520
ENSMUSG00000028607.17	862	678	784	870	609	312	303	385
ENSMUSG00000086713.3	0	1	1	0	0	1	0	0
ENSMUSG00000134148.1	0	0	1	0	0	0	0	0
ENSMUSG00000008932.11	14	5	10	5	13	2	8	7
ENSMUSG00000028600.17	501	364	516	512	263	118	265	187
ENSMUSG00000089051.3	0	0	0	0	0	0	0	0
ENSMUSG00000028603.16	3577	2825	2296	2704	2761	1906	2003	2041
ENSMUSG00000098980.3	0	1	0	0	0	1	0	0
ENSMUSG00000125214.1	0	0	0	0	0	0	0	0
ENSMUSG00000125253.1	0	0	0	0	0	0	0	0
ENSMUSG00000122740.1	0	0	0	0	0	0	0	0
ENSMUSG00000028601.19	397	250	213	222	211	146	144	175
ENSMUSG00000034645.15	54	36	20	28	20	29	7	7
ENSMUSG00000129716.1	0	0	0	0	0	0	0	0
ENSMUSG00000125488.1	4	3	1	0	0	1	0	0
ENSMUSG00000141238.1	0	1	0	0	0	0	0	0
ENSMUSG00000034636.10	3381	2570	2552	2513	2848	1630	1588	1465
ENSMUSG00000083957.2	0	0	0	0	0	0	0	0
ENSMUSG00000081734.2	0	0	0	0	0	0	0	0
ENSMUSG00000048351.15	193	162	186	196	235	135	145	205
ENSMUSG00000127800.1	0	0	0	0	0	0	0	0
ENSMUSG00000127754.1	10	8	9	7	0	0	1	0
ENSMUSG00000059816.6	0	0	0	0	0	1	0	0
ENSMUSG00000127669.1	4	1	0	0	1	0	1	0
ENSMUSG00000028597.12	85	116	133	119	129	78	186	109
ENSMUSG00000127712.1	0	0	0	0	0	0	0	0
ENSMUSG00000083255.2	0	0	0	0	0	0	0	0
ENSMUSG00000034610.15	1045	694	561	670	886	638	605	585
ENSMUSG00000118825.1	0	1	0	1	0	0	0	1
ENSMUSG00000083783.2	0	0	0	0	0	0	0	1
ENSMUSG00000065299.3	0	0	0	0	0	1	0	0
ENSMUSG00000085093.2	0	0	0	0	0	0	2	1
ENSMUSG00000087714.3	0	0	0	0	0	2	0	0
ENSMUSG00000084593.3	1	0	0	1	0	0	0	0
ENSMUSG00000063800.6	478	343	371	499	768	627	773	1049
ENSMUSG00000028587.19	7	7	1	6	97	110	131	88
ENSMUSG00000144075.1	1	0	0	0	11	13	9	12
ENSMUSG00000084968.3	8	5	2	4	5	6	2	1
ENSMUSG00000028582.15	816	556	535	532	898	597	669	539
ENSMUSG00000102912.2	3	4	6	4	2	2	2	0
ENSMUSG00000091985.2	147	103	122	100	108	61	62	39
ENSMUSG00000034557.15	3454	2400	2558	2650	2347	1486	1391	1335
ENSMUSG00000082374.2	0	0	0	0	0	0	1	0
ENSMUSG00000130984.1	6	7	5	12	5	1	2	3
ENSMUSG00000028568.17	518	277	286	370	476	295	334	417
ENSMUSG00000028567.9	436	311	308	382	508	425	583	651
ENSMUSG00000073775.5	354	250	362	378	502	355	443	537
ENSMUSG00000003411.11	124	80	52	56	18	9	8	6
ENSMUSG00000127799.1	0	0	0	0	0	0	0	0
ENSMUSG00000082699.2	7	5	7	8	1	3	1	4
ENSMUSG00000086483.2	5	3	9	5	4	2	5	2
ENSMUSG00002076737.1	0	0	0	0	0	0	0	0
ENSMUSG00000053510.13	9005	6292	6969	7601	6634	4206	4679	4235
ENSMUSG00000076444.3	0	0	0	0	0	0	0	0
ENSMUSG00000028559.18	3180	2249	2497	3069	3185	2079	2675	2562
ENSMUSG00000139291.1	3	9	8	7	11	8	8	5
ENSMUSG00000139336.1	0	1	1	1	1	1	0	0
ENSMUSG00000139248.1	1	2	1	0	1	2	0	2
ENSMUSG00002076501.1	0	2	0	0	0	0	0	0
ENSMUSG00000132051.1	1	2	0	0	1	0	1	0
ENSMUSG00000028558.15	6	3	7	3	5	3	4	2
ENSMUSG00000028552.14	4811	3579	3440	3947	3713	2331	2620	2559
ENSMUSG00000083512.2	7	2	2	4	7	8	10	13
ENSMUSG00000085873.3	16	7	3	9	10	9	11	9
ENSMUSG00000028555.16	204	123	102	107	294	221	298	249
ENSMUSG00000028557.11	4648	3185	3811	4099	3908	2186	3482	3554
ENSMUSG00000141189.1	0	0	0	0	1	0	1	0
ENSMUSG00000060491.15	0	0	0	0	0	0	0	0
ENSMUSG00000077687.3	0	0	0	0	0	0	0	0
ENSMUSG00000135271.1	0	0	0	2	0	0	0	0
ENSMUSG00000087641.3	0	0	0	0	0	0	0	0
ENSMUSG00000059027.17	14	7	8	7	4	4	1	0
ENSMUSG00000082771.2	1	0	0	0	0	0	0	0
ENSMUSG00000028551.15	441	514	295	296	254	198	301	195
ENSMUSG00000124568.1	2	2	0	2	1	0	0	1
ENSMUSG00000120189.2	7	4	3	2	9	1	5	1
ENSMUSG00000010517.8	2052	1510	1964	2236	1885	1250	1368	1804
ENSMUSG00000083995.2	0	0	0	0	0	0	0	0
ENSMUSG00000085256.4	1	0	0	0	2	1	1	1
ENSMUSG00000047143.4	1	0	0	2	3	3	0	1
ENSMUSG00000130388.1	0	0	0	0	0	0	0	0
ENSMUSG00000129211.1	0	0	0	0	0	0	0	0
ENSMUSG00000028546.18	2	2	0	1	1	1	0	0
ENSMUSG00000129250.1	0	0	0	0	0	0	0	0
ENSMUSG00000061298.16	0	0	0	1	2	2	0	0
ENSMUSG00000081813.2	0	0	0	0	0	0	0	0
ENSMUSG00000082348.2	1	1	2	5	1	1	3	4
ENSMUSG00000132243.1	0	0	0	0	0	0	0	0
ENSMUSG00000081068.2	2	1	1	3	4	2	3	1
ENSMUSG00000083904.2	0	0	0	0	0	0	0	0
ENSMUSG00000125531.1	0	0	0	0	0	0	0	0
ENSMUSG00000028545.14	44	28	14	21	21	12	16	11
ENSMUSG00000125450.1	0	0	0	0	0	0	0	0
ENSMUSG00002076838.1	0	0	0	0	0	0	0	0
ENSMUSG00000125494.1	0	0	0	0	0	3	0	2
ENSMUSG00000124339.1	1	0	0	0	1	2	0	0
ENSMUSG00000034401.17	394	221	189	254	378	285	368	363
ENSMUSG00000082686.2	1	0	1	1	1	1	0	2
ENSMUSG00000100514.2	1	2	0	2	11	9	8	5
ENSMUSG00000028544.15	307	182	156	144	722	498	706	513
ENSMUSG00000139954.1	4	0	2	1	6	7	5	8
ENSMUSG00000078599.10	161	92	81	69	72	51	34	41
ENSMUSG00000049214.14	640	301	302	311	131	17	9	20
ENSMUSG00002076910.1	1	0	1	0	1	0	0	0
ENSMUSG00000089773.8	554	217	400	360	429	180	214	228
ENSMUSG00000055960.13	1681	885	910	863	575	245	264	206
ENSMUSG00000084326.2	0	0	0	1	0	0	0	0
ENSMUSG00000136497.1	1	2	0	0	2	0	0	1
ENSMUSG00000082638.2	0	0	0	0	0	0	0	0
ENSMUSG00000070868.12	4093	2390	2376	2395	2632	1401	1837	1311
ENSMUSG00000049972.5	2744	1491	1533	1836	1521	776	635	983
ENSMUSG00000137439.1	15	6	4	4	7	3	0	1
ENSMUSG00000081166.2	0	0	0	0	2	3	3	1
ENSMUSG00000083599.2	0	0	0	0	1	0	0	0
ENSMUSG00000034359.17	224	63	62	69	108	42	58	30
ENSMUSG00000083753.2	2	0	1	1	0	1	0	1
ENSMUSG00000119614.1	0	0	0	0	0	0	0	0
ENSMUSG00000081066.2	4	0	0	0	0	1	0	0
ENSMUSG00000048766.7	2677	1630	1416	1486	1368	610	533	701
ENSMUSG00000087194.10	2101	1188	1207	1108	1299	771	489	495
ENSMUSG00000085878.2	5	4	1	1	1	2	1	2
ENSMUSG00000083011.2	10	6	8	4	5	6	4	15
ENSMUSG00000082678.2	5	3	2	2	4	3	4	5
ENSMUSG00000083384.2	1	0	0	0	0	1	2	0
ENSMUSG00000078598.12	2967	1899	1543	1541	1120	472	260	355
ENSMUSG00000080696.2	1	0	0	0	2	2	0	0
ENSMUSG00000118515.2	58	17	34	20	126	133	134	97
ENSMUSG00000057977.11	987	583	675	661	864	640	488	677
ENSMUSG00000082825.2	0	1	2	1	1	1	1	1
ENSMUSG00000142505.1	2	1	0	0	3	2	6	0
ENSMUSG00000142626.1	0	0	0	0	0	0	0	0
ENSMUSG00000142547.1	0	0	0	0	0	0	0	0
ENSMUSG00000142588.1	1	1	0	0	0	0	1	0
ENSMUSG00000142661.1	0	0	0	0	0	1	0	0
ENSMUSG00000070867.5	233	255	89	111	286	286	336	189
ENSMUSG00000142046.1	0	0	0	0	0	1	1	0
ENSMUSG00000131883.1	0	0	0	0	0	0	0	0
ENSMUSG00000140662.1	0	0	0	0	0	0	0	0
ENSMUSG00000140745.1	0	0	0	0	0	0	0	0
ENSMUSG00000100998.2	0	0	0	0	0	0	0	0
ENSMUSG00000085870.4	0	0	0	0	0	0	0	0
ENSMUSG00000131277.1	0	0	0	0	0	0	0	0
ENSMUSG00000085323.3	2	0	0	1	1	0	2	0
ENSMUSG00000055198.5	0	0	0	0	0	0	0	0
ENSMUSG00000087923.3	0	0	0	0	0	0	0	0
ENSMUSG00000055210.5	18	10	7	13	18	8	33	7
ENSMUSG00000085399.10	17	9	8	12	8	4	54	7
ENSMUSG00000044518.4	0	0	0	0	0	0	0	0
ENSMUSG00000028719.9	2149	1468	1520	1758	2668	1984	2674	2726
ENSMUSG00000065047.3	1	0	0	1	1	2	0	3
ENSMUSG00000028718.17	18	18	13	3	109	94	169	77
ENSMUSG00000028717.13	74	72	57	94	87	67	87	79
ENSMUSG00000131438.1	0	0	0	0	0	0	0	0
ENSMUSG00000131473.1	0	2	1	0	1	1	1	0
ENSMUSG00000131397.1	0	1	2	2	0	0	2	0
ENSMUSG00000028716.16	1849	1014	1094	1420	2646	1269	1789	2704
ENSMUSG00000143687.1	0	0	0	0	0	1	0	0
ENSMUSG00000143728.1	0	0	0	0	0	0	0	1
ENSMUSG00000047155.14	0	0	0	0	0	0	0	0
ENSMUSG00000086896.3	0	0	0	0	0	0	0	0
ENSMUSG00000081823.2	0	0	0	0	0	0	0	0
ENSMUSG00000136322.1	0	0	0	0	0	0	0	0
ENSMUSG00000139100.1	0	0	0	0	0	0	0	0
ENSMUSG00000082889.2	0	0	0	0	0	0	0	0
ENSMUSG00000118615.2	0	0	0	0	0	0	0	0
ENSMUSG00000141255.1	0	0	0	0	0	0	0	0
ENSMUSG00000081138.2	0	0	0	1	2	0	2	0
ENSMUSG00000083138.4	0	0	0	0	0	0	0	0
ENSMUSG00000066071.7	0	0	0	0	0	0	0	0
ENSMUSG00000083190.2	0	0	0	0	0	0	0	0
ENSMUSG00000078597.3	0	0	0	0	0	0	0	0
ENSMUSG00000084415.2	0	0	0	0	0	0	0	0
ENSMUSG00000084346.5	0	0	0	0	0	0	0	0
ENSMUSG00000080142.3	0	0	0	1	0	0	0	0
ENSMUSG00000086724.2	0	0	0	0	0	0	0	0
ENSMUSG00000128560.1	0	0	0	0	0	0	0	1
ENSMUSG00000028715.3	0	0	0	0	0	0	0	0
ENSMUSG00000066072.14	0	0	0	0	2	0	0	0
ENSMUSG00000081006.2	0	0	0	0	0	0	0	0
ENSMUSG00000028712.13	0	0	0	0	0	0	0	0
ENSMUSG00000137549.1	0	0	0	0	0	0	0	0
ENSMUSG00000083457.2	0	0	0	0	0	0	0	0
ENSMUSG00000063929.7	2	5	2	4	5	4	4	3
ENSMUSG00000028713.18	1321	958	661	706	713	618	429	684
ENSMUSG00000082043.2	2	0	0	0	0	0	0	0
ENSMUSG00000137584.1	2	0	0	0	1	0	0	0
ENSMUSG00000081172.2	0	0	0	0	0	0	0	0
ENSMUSG00000034210.15	2034	1508	1541	1593	2081	1451	1499	1627
ENSMUSG00000044556.4	3	5	3	2	1	2	1	2
ENSMUSG00000127976.1	2	5	3	4	6	2	0	1
ENSMUSG00000028710.19	269	205	261	275	234	173	159	198
ENSMUSG00000139939.1	0	1	0	1	1	1	0	0
ENSMUSG00000028709.4	208	150	143	157	272	228	267	204
ENSMUSG00000028708.17	557	524	438	456	592	392	503	382
ENSMUSG00000142088.1	3	2	2	1	5	2	5	0
ENSMUSG00000100081.2	0	0	0	0	0	0	0	0
ENSMUSG00000073774.3	0	1	0	0	0	0	0	0
ENSMUSG00000034185.11	0	0	0	0	0	0	0	0
ENSMUSG00000143240.1	0	0	0	0	0	0	0	0
ENSMUSG00000028707.16	0	0	1	0	0	0	0	0
ENSMUSG00000142876.1	0	0	0	0	0	0	0	0
ENSMUSG00000034171.14	913	477	719	490	640	315	420	253
ENSMUSG00000028706.15	208	159	208	256	291	214	201	244
ENSMUSG00000121130.2	9	18	12	13	20	10	16	16
ENSMUSG00000063882.13	2108	1655	2305	2500	1762	1137	1705	2423
ENSMUSG00000078238.5	0	0	0	0	0	0	0	0
ENSMUSG00000028703.15	424	294	315	322	538	297	375	348
ENSMUSG00000131472.1	1	1	0	0	1	1	1	0
ENSMUSG00000028702.16	11	18	23	11	89	112	153	81
ENSMUSG00000028700.15	947	760	891	1010	1050	700	779	1102
ENSMUSG00000028701.5	165	120	140	78	91	55	62	54
ENSMUSG00000028699.10	1	0	2	1	6	2	0	0
ENSMUSG00000078593.3	0	0	0	0	0	0	0	0
ENSMUSG00000111410.2	0	0	0	0	0	0	0	0
ENSMUSG00000085920.3	0	0	0	0	0	0	0	0
ENSMUSG00000126854.1	0	0	0	0	1	1	0	0
ENSMUSG00000081459.4	1	1	0	3	3	1	0	6
ENSMUSG00000028698.14	231	182	135	116	233	167	174	121
ENSMUSG00000003810.15	2031	1727	1774	1787	1642	984	1120	770
ENSMUSG00000082592.2	0	2	1	1	0	0	0	0
ENSMUSG00000130327.1	0	0	0	0	0	0	0	0
ENSMUSG00000028696.13	301	188	249	290	271	174	203	233
ENSMUSG00000087299.2	67	57	40	77	94	53	68	117
ENSMUSG00000055900.16	223	166	169	226	311	210	230	334
ENSMUSG00000125666.1	1	0	0	0	2	1	2	5
ENSMUSG00000125701.1	0	0	0	0	0	0	0	0
ENSMUSG00000034042.17	1945	1309	1275	1414	1584	1030	1047	1285
ENSMUSG00000085408.4	28	26	18	36	17	5	9	13
ENSMUSG00000034035.19	45	39	23	25	22	17	18	26
ENSMUSG00000028693.16	921	606	591	625	2030	1776	1968	1673
ENSMUSG00000130719.1	1	1	1	0	2	0	5	0
ENSMUSG00000028692.15	4064	3096	3212	3724	5210	3569	5433	5198
ENSMUSG00000065185.3	0	0	0	0	0	0	0	0
ENSMUSG00000129030.1	2	1	1	1	1	0	4	3
ENSMUSG00000028691.13	5581	4252	5170	6685	9706	7482	10438	11878
ENSMUSG00000028690.5	317	281	323	353	414	275	309	452
ENSMUSG00000028689.15	159	120	89	91	65	52	59	61
ENSMUSG00000033985.18	104	65	52	67	73	46	70	55
ENSMUSG00002075917.1	0	0	0	0	0	0	0	0
ENSMUSG00000028688.14	212	160	153	164	331	255	276	326
ENSMUSG00000028687.18	22	13	9	25	23	19	23	30
ENSMUSG00000043155.5	21	11	46	30	37	23	51	44
ENSMUSG00000086417.3	5	4	4	7	1	2	1	0
ENSMUSG00000129670.1	0	0	0	0	0	0	0	0
ENSMUSG00000075390.6	0	0	0	0	0	0	0	0
ENSMUSG00000129631.1	0	0	0	0	0	0	0	0
ENSMUSG00000082841.2	0	0	0	0	0	0	0	0
ENSMUSG00000129824.1	0	0	0	0	0	0	0	1
ENSMUSG00000082063.2	0	0	0	0	0	0	0	0
ENSMUSG00000033948.4	0	3	2	2	7	3	9	9
ENSMUSG00002074989.1	0	0	0	0	0	0	0	0
ENSMUSG00002076804.1	0	0	0	0	0	0	0	0
ENSMUSG00000119735.1	0	0	0	0	0	0	0	0
ENSMUSG00000082207.2	0	0	0	0	0	0	0	0
ENSMUSG00000028684.15	512	390	449	523	462	313	442	395
ENSMUSG00000046861.10	913	689	638	671	676	409	536	393
ENSMUSG00000086890.3	5	4	2	1	1	0	2	1
ENSMUSG00000082249.2	0	0	0	0	0	0	0	0
ENSMUSG00000028683.15	314	238	217	303	472	294	366	443
ENSMUSG00000088349.3	0	0	0	0	0	0	0	0
ENSMUSG00000028681.12	28	30	13	15	67	15	56	16
ENSMUSG00000137383.1	0	0	0	0	0	0	0	0
ENSMUSG00000073771.12	67	69	62	67	187	130	216	187
ENSMUSG00000121149.2	0	1	0	2	2	1	5	3
ENSMUSG00000047671.9	1	4	2	2	2	5	3	1
ENSMUSG00000028680.15	632	391	304	309	528	190	399	204
ENSMUSG00000131153.1	0	0	1	0	0	0	1	0
ENSMUSG00000033872.7	0	0	0	0	0	0	0	0
ENSMUSG00000070834.6	0	0	0	0	0	0	0	0
ENSMUSG00000047675.16	10900	7282	8054	10114	11035	8723	11424	15597
ENSMUSG00000064542.3	0	1	1	0	1	0	0	2
ENSMUSG00000065680.4	0	0	0	0	0	0	0	0
ENSMUSG00000064751.3	0	0	0	0	0	0	0	0
ENSMUSG00000092680.3	2	2	0	1	1	1	1	2
ENSMUSG00002075817.1	0	0	0	0	0	0	0	0
ENSMUSG00000028678.14	25	34	20	21	67	80	154	41
ENSMUSG00000127947.1	0	0	0	0	0	0	0	0
ENSMUSG00000119227.1	0	0	0	0	0	0	0	1
ENSMUSG00000123479.1	0	0	0	0	0	0	0	0
ENSMUSG00000134972.1	0	0	0	0	1	0	0	0
ENSMUSG00000119142.1	0	0	0	0	0	0	0	0
ENSMUSG00000119459.1	0	0	0	0	0	1	0	0
ENSMUSG00000086482.2	0	0	0	0	0	0	0	0
ENSMUSG00000060268.13	1	1	1	0	0	0	0	0
ENSMUSG00000140130.1	0	0	0	0	0	0	0	0
ENSMUSG00000048772.16	46	36	28	28	21	18	14	23
ENSMUSG00000028677.20	1074	718	824	880	978	575	658	760
ENSMUSG00000085749.3	3	5	0	0	1	0	1	3
ENSMUSG00000130330.1	0	1	0	0	0	0	0	0
ENSMUSG00000086876.2	0	0	0	0	0	0	0	0
ENSMUSG00000087228.4	1	2	2	0	0	0	0	0
ENSMUSG00000142017.1	0	1	0	0	0	0	0	0
ENSMUSG00000083446.2	0	0	0	0	0	0	0	0
ENSMUSG00000033423.17	543	455	568	617	609	379	405	490
ENSMUSG00002075360.1	0	0	0	0	0	0	0	0
ENSMUSG00000009640.12	233	177	191	197	275	198	223	228
ENSMUSG00000086320.2	2	0	0	1	2	4	2	5
ENSMUSG00000108127.3	0	0	0	0	0	0	0	0
ENSMUSG00000136890.1	3	3	3	6	7	7	4	7
ENSMUSG00000084260.2	4	5	3	6	10	6	10	11
ENSMUSG00000125721.1	0	0	0	0	0	0	0	1
ENSMUSG00000048626.6	0	0	0	0	0	0	0	0
ENSMUSG00000131958.1	0	0	0	0	0	0	0	0
ENSMUSG00000134670.1	0	0	0	0	0	0	0	0
ENSMUSG00000132567.1	0	0	0	0	0	1	1	1
ENSMUSG00000120084.2	0	0	0	0	0	2	0	0
ENSMUSG00000128232.1	0	0	0	0	0	0	0	0
ENSMUSG00000083507.2	0	0	0	0	0	0	0	0
ENSMUSG00000028542.18	683	469	382	337	542	296	220	312
ENSMUSG00000091237.2	0	0	0	0	0	0	0	0
ENSMUSG00000078588.11	5	1	1	1	3	3	1	2
ENSMUSG00000028541.15	49	44	57	53	90	44	158	106
ENSMUSG00000085278.3	7	3	3	4	7	5	2	1
ENSMUSG00000033379.14	410	325	348	354	481	236	502	383
ENSMUSG00000028540.7	115	77	81	68	251	169	192	223
ENSMUSG00000033365.15	3507	2844	3350	3713	1737	857	722	978
ENSMUSG00000028539.15	6	6	0	11	3	7	23	7
ENSMUSG00000028538.13	463	448	528	599	341	178	175	202
ENSMUSG00000086554.4	1	0	2	1	3	1	4	1
ENSMUSG00000143550.1	0	0	0	0	0	0	0	0
ENSMUSG00000124266.1	2	1	1	0	1	1	1	0
ENSMUSG00000033326.16	1378	979	844	942	1582	945	1056	763
ENSMUSG00000088303.4	0	0	0	0	0	0	0	0
ENSMUSG00000033295.15	9197	5835	4973	4066	6137	3615	4083	2050
ENSMUSG00000098596.3	0	0	0	0	0	0	0	0
ENSMUSG00000133689.1	8	6	4	3	5	7	5	1
ENSMUSG00000141498.1	1	0	0	0	2	1	1	0
ENSMUSG00000006395.18	177	106	89	99	114	71	91	84
ENSMUSG00000033253.19	743	458	365	303	578	409	407	209
ENSMUSG00000006392.17	686	464	472	580	729	572	670	750
ENSMUSG00000006390.16	5303	3196	3249	3214	3025	1770	2113	1770
ENSMUSG00000006398.16	83	70	45	52	102	115	252	115
ENSMUSG00000081921.2	0	0	0	0	0	0	0	0
ENSMUSG00000006389.14	0	0	1	0	0	0	3	1
ENSMUSG00000135197.1	0	0	1	0	1	0	0	1
ENSMUSG00000033191.15	433	444	344	378	437	248	304	324
ENSMUSG00000080857.2	0	0	0	0	0	0	0	0
ENSMUSG00000081233.2	0	0	0	0	0	0	0	0
