gene_id	phase	se_meta	beta_meta	is_core	power_delta	low_power_flag
ENSMUSG00000024175.4	anchor	3.8646326146453993	4.502486812834508	FALSE	0.05770490815238686	FALSE
ENSMUSG00000092242.3	anchor	3.8646326146453993	4.502486812834508	FALSE	0.05770490815238686	FALSE
ENSMUSG00000115424.4	anchor	3.8646326146453993	4.502486812834508	FALSE	0.05770490815238686	FALSE
ENSMUSG00000105693.2	anchor	3.823142791665561	4.782633380180408	FALSE	0.057873813271297744	FALSE
ENSMUSG00000138498.1	anchor	3.823142791665561	4.782633380180408	FALSE	0.057873813271297744	FALSE
ENSMUSG00000026931.11	anchor	3.757699274201108	4.630870507566457	FALSE	0.05815176250935846	FALSE
ENSMUSG00000106503.3	anchor	3.7418880012124296	4.882430194470838	FALSE	0.058221125725292214	FALSE
ENSMUSG00000086136.3	anchor	3.735441928695864	-0.391762967804362	FALSE	0.05824965892639425	FALSE
ENSMUSG00000089873.9	anchor	3.7299837456268814	0.30846215683786266	FALSE	0.05827393575212029	FALSE
ENSMUSG00000105049.2	anchor	3.7104430962910095	4.919999473064959	FALSE	0.05836173394597236	FALSE
ENSMUSG00000143317.1	anchor	3.679251915453296	-2.611024191559563	FALSE	0.05850480693196694	FALSE
ENSMUSG00000091930.3	anchor	3.636233889617313	5.019886324691241	FALSE	0.058708241339696085	FALSE
ENSMUSG00000048391.4	anchor	3.613830155269875	5.04540215896565	FALSE	0.058817097179814766	FALSE
ENSMUSG00000120196.2	anchor	3.60870538246039	0.03239364774694472	FALSE	0.0588422847780454	FALSE
ENSMUSG00000029736.16	anchor	3.543764952921648	5.145374849206728	FALSE	0.05917104876024179	FALSE
ENSMUSG00000105543.2	anchor	3.543764952921648	5.145374849206728	FALSE	0.05917104876024179	FALSE
ENSMUSG00000120614.2	anchor	3.543764952921648	5.145374849206728	FALSE	0.05917104876024179	FALSE
ENSMUSG00000074377.13	anchor	3.528260652394092	2.1889103443360254	FALSE	0.059252254872843337	FALSE
ENSMUSG00000136288.1	anchor	3.5258981433887615	-0.18788256220104796	FALSE	0.0592647236571356	FALSE
ENSMUSG00000106570.2	anchor	3.5085300636701	1.1933381201001123	FALSE	0.05935716835242924	FALSE
ENSMUSG00000139097.1	anchor	3.4980527209249166	-0.9659004580770628	FALSE	0.05941360759396903	FALSE
ENSMUSG00000138681.1	anchor	3.4956307711914474	-0.9551277426209464	FALSE	0.059426726896694336	FALSE
ENSMUSG00000041333.7	anchor	3.462986994605254	-0.2895354930864002	FALSE	0.059606266366209096	FALSE
ENSMUSG00000111259.3	anchor	3.462920134825334	5.26081162494462	FALSE	0.05960663934761159	FALSE
ENSMUSG00000113245.2	anchor	3.4380500875395925	1.5824002071158334	FALSE	0.059746902344973776	FALSE
ENSMUSG00000104939.3	anchor	3.436048846240931	0.4309848230177567	FALSE	0.05975832255114108	FALSE
ENSMUSG00000055194.4	anchor	3.420976300468941	5.078332623824648	FALSE	0.05984498453557821	FALSE
ENSMUSG00000134648.1	anchor	3.41510306757617	3.726953151457476	FALSE	0.05987906694508058	FALSE
ENSMUSG00000135671.1	anchor	3.4084284459204137	0.2489974337136417	FALSE	0.059918015461857994	FALSE
ENSMUSG00000104423.2	anchor	3.4028439856270984	4.372682374411533	FALSE	0.059950780078503504	FALSE
ENSMUSG00000134588.1	anchor	3.401915588409636	0.7093592367773404	FALSE	0.059956242844629914	FALSE
ENSMUSG00000023387.9	anchor	3.4018033596546404	3.73082835187725	FALSE	0.05995690351315755	FALSE
ENSMUSG00000078253.4	anchor	3.3990468717053313	3.965185187635152	FALSE	0.05997315111191612	FALSE
ENSMUSG00000120089.2	anchor	3.3946565663754327	5.161625006546729	FALSE	0.05999911130474274	FALSE
ENSMUSG00000101315.2	anchor	3.3945776523430897	5.171766673430938	FALSE	0.05999957885758897	FALSE
ENSMUSG00000115831.2	anchor	3.3879737154714142	3.5426870883118005	FALSE	0.0600388228076032	FALSE
ENSMUSG00000117532.3	anchor	3.3879737154714142	3.5426870883118005	FALSE	0.0600388228076032	FALSE
ENSMUSG00000121229.1	anchor	3.3798300691510117	2.8052097862445873	FALSE	0.060087535930039196	FALSE
ENSMUSG00000127605.1	anchor	3.374722474022727	3.864318806036518	FALSE	0.060118269647754845	FALSE
ENSMUSG00000130399.1	anchor	3.374722474022727	3.864318806036518	FALSE	0.060118269647754845	FALSE
ENSMUSG00000126508.1	anchor	3.355944262777489	1.5430964822107869	FALSE	0.06023248090067725	FALSE
ENSMUSG00000140002.1	anchor	3.3478425637235167	-0.1317089272363703	FALSE	0.06028235530825973	FALSE
ENSMUSG00000113097.2	anchor	3.345374371354921	1.8660738238488297	FALSE	0.060297622205002684	FALSE
ENSMUSG00000111275.3	anchor	3.3409949006181	1.007070137970533	FALSE	0.06032479518675701	FALSE
ENSMUSG00000089724.2	anchor	3.335368627013346	2.624683516093607	FALSE	0.06035986250853477	FALSE
ENSMUSG00000078668.4	anchor	3.333097746937258	2.8705439085050393	FALSE	0.06037406711128924	FALSE
ENSMUSG00000108146.2	anchor	3.3284889256645993	5.459998602238491	FALSE	0.060402985899862247	FALSE
ENSMUSG00000091212.2	anchor	3.326329606504597	4.031796026202337	FALSE	0.06041657657920507	FALSE
ENSMUSG00000057723.4	anchor	3.3253890685381076	4.30338728639632	FALSE	0.06042250463415158	FALSE
ENSMUSG00000059361.7	anchor	3.3241377910158265	3.645087256635952	FALSE	0.06043039908981669	FALSE
ENSMUSG00000117035.2	anchor	3.3241377910158265	3.645087256635952	FALSE	0.06043039908981669	FALSE
ENSMUSG00000043485.3	anchor	3.3239184482015203	4.867722434853964	FALSE	0.06043178387464328	FALSE
ENSMUSG00000022931.8	anchor	3.3238452575498347	4.902499291194223	FALSE	0.060432246013265634	FALSE
ENSMUSG00000075566.3	anchor	3.3160892192033797	1.8331363433144356	FALSE	0.06048139389661985	FALSE
ENSMUSG00000113267.2	anchor	3.309516327429662	2.450800609836201	FALSE	0.060523317358045295	FALSE
ENSMUSG00000078131.2	anchor	3.3086033869555633	2.5619134876102327	FALSE	0.0605291602304161	FALSE
ENSMUSG00000100190.2	anchor	3.3086033869555633	2.5619134876102327	FALSE	0.0605291602304161	FALSE
ENSMUSG00000077514.3	anchor	3.3058809241515377	3.9897719199652912	FALSE	0.06054661312213042	FALSE
ENSMUSG00000069718.5	anchor	3.305018292173678	3.105944585449836	FALSE	0.06055215226589497	FALSE
ENSMUSG00000057174.6	anchor	3.3047356217713015	3.158974081048488	FALSE	0.06055396830366313	FALSE
ENSMUSG00000124681.1	anchor	3.3026154816308924	3.680014880495053	FALSE	0.06056760428976969	FALSE
ENSMUSG00000143135.1	anchor	3.3026154816308924	3.680014880495053	FALSE	0.06056760428976969	FALSE
ENSMUSG00000058172.2	anchor	3.3009104005171346	4.177252430271	FALSE	0.06057858997856169	FALSE
ENSMUSG00000067615.5	anchor	3.300863561453779	4.19547005366028	FALSE	0.06057889200068088	FALSE
ENSMUSG00000061584.7	anchor	3.3003350199690997	4.418740886131507	FALSE	0.060582300977643236	FALSE
ENSMUSG00000116336.3	anchor	3.298763299580476	5.411586850007152	FALSE	0.06059244798798924	FALSE
ENSMUSG00000058368.4	anchor	3.291369906958352	3.5730757885993953	FALSE	0.06064037634174552	FALSE
ENSMUSG00000069717.8	anchor	3.2904475906542623	2.852648109062229	FALSE	0.0606463781941304	FALSE
ENSMUSG00000070335.5	anchor	3.288587739822673	3.2645311983655865	FALSE	0.06065849641050296	FALSE
ENSMUSG00000059845.6	anchor	3.288134511890588	1.620880099498796	FALSE	0.06066145264505534	FALSE
ENSMUSG00000068074.4	anchor	3.283930831194013	2.1089122919465355	FALSE	0.060688930468811075	FALSE
ENSMUSG00000086253.3	anchor	3.279521919428715	-0.3754790502547926	FALSE	0.060717864293530766	FALSE
ENSMUSG00000124692.1	anchor	3.279380014793693	4.050375583211026	FALSE	0.06071879750769961	FALSE
ENSMUSG00000090225.2	anchor	3.2731494443937454	2.5830818725032074	FALSE	0.060759892573102776	FALSE
ENSMUSG00000046474.10	anchor	3.264791690350575	2.0759989022447005	FALSE	0.060815390748170765	FALSE
ENSMUSG00000063251.7	anchor	3.2594650744043774	2.4425351090686287	FALSE	0.06085098590641064	FALSE
ENSMUSG00000049809.3	anchor	3.259365997799437	3.747687778573692	FALSE	0.06085164965336514	FALSE
ENSMUSG00000045109.7	anchor	3.2580128912038977	1.4488522984833596	FALSE	0.06086072067138426	FALSE
ENSMUSG00000060469.4	anchor	3.257306424121859	3.984154276115392	FALSE	0.060865461245652744	FALSE
ENSMUSG00000107141.3	anchor	3.2506746240013378	5.341367853274007	FALSE	0.0609101143036722	FALSE
ENSMUSG00000059632.5	anchor	3.2454498217774908	3.3368382656239226	FALSE	0.06094548828057197	FALSE
ENSMUSG00000037335.14	anchor	3.2444919221791055	3.782575161116755	FALSE	0.0609519923311389	FALSE
ENSMUSG00000056706.4	anchor	3.243490848013168	3.148126144311362	FALSE	0.06095879574082301	FALSE
ENSMUSG00000056350.8	anchor	3.238795864881906	2.876651215723933	FALSE	0.06099078824876892	FALSE
ENSMUSG00000063661.7	anchor	3.236113633948007	3.330198049164113	FALSE	0.06100912850933429	FALSE
ENSMUSG00000113084.2	anchor	3.235521140368684	1.569009857566378	FALSE	0.06101318599687294	FALSE
ENSMUSG00000107454.2	anchor	3.21937193151995	5.647698208432242	FALSE	0.06112464935172381	FALSE
ENSMUSG00000093140.3	anchor	3.204726175177896	4.187979654135036	FALSE	0.06122720804074196	FALSE
ENSMUSG00000127711.1	anchor	3.204726175177896	4.187979654135036	FALSE	0.06122720804074196	FALSE
ENSMUSG00000070810.11	anchor	3.202135379165344	2.516233340595186	FALSE	0.06124549823080976	FALSE
ENSMUSG00000033061.16	anchor	3.174654766204397	3.908092022139998	FALSE	0.06144229014162429	FALSE
ENSMUSG00000111960.2	anchor	3.17419762415463	-2.5472842246664307	FALSE	0.061445607429950505	FALSE
ENSMUSG00000062433.4	anchor	3.17338100988562	4.032347541109911	FALSE	0.06145153685520253	FALSE
ENSMUSG00000130638.1	anchor	3.1649520829024262	4.492144256866322	FALSE	0.061513009831615055	FALSE
ENSMUSG00000096534.3	anchor	3.1455490364831404	4.935023448858947	FALSE	0.06165641667083698	FALSE
ENSMUSG00000106759.2	anchor	3.1426774685223755	4.313605510021545	FALSE	0.06167786810636361	FALSE
ENSMUSG00000141607.1	anchor	3.1366355918698288	3.98258913762668	FALSE	0.06172319681835467	FALSE
ENSMUSG00000086500.3	anchor	3.1238064837419786	-1.1340297120930756	FALSE	0.06182032724910388	FALSE
ENSMUSG00000097543.3	anchor	3.109213817984399	4.027486570273686	FALSE	0.06193228714394009	FALSE
ENSMUSG00000044287.7	anchor	3.0907424272768043	2.966302359311378	FALSE	0.06207630602748866	FALSE
ENSMUSG00000113583.2	anchor	3.0907424272768043	2.966302359311378	FALSE	0.06207630602748866	FALSE
ENSMUSG00000137641.1	anchor	3.088447258700853	3.475134090055115	FALSE	0.062094383414174885	FALSE
ENSMUSG00000138032.1	anchor	3.088447258700853	3.475134090055115	FALSE	0.062094383414174885	FALSE
ENSMUSG00000128328.1	anchor	3.088432028597829	3.4754936782066284	FALSE	0.062094503506492926	FALSE
ENSMUSG00000103951.2	anchor	3.085188438974213	3.098715278065256	FALSE	0.06212012072903124	FALSE
ENSMUSG00000050788.6	anchor	3.0812123356424617	3.778601702559903	FALSE	0.06215163459388528	FALSE
ENSMUSG00000128288.1	anchor	3.062406119589327	4.268117658188056	FALSE	0.062302370888573474	FALSE
ENSMUSG00000133702.1	anchor	3.0615677611851786	2.368823644939187	FALSE	0.06230915584546841	FALSE
ENSMUSG00000048978.15	anchor	3.060028742342548	4.130459590461661	FALSE	0.06232162599542753	FALSE
ENSMUSG00000109798.2	anchor	3.059613754399133	3.8080281232892466	FALSE	0.06232499175248694	FALSE
ENSMUSG00000123986.1	anchor	3.0581961447948927	4.033983196328303	FALSE	0.062336499693511335	FALSE
ENSMUSG00000131112.1	anchor	3.0572224076842054	3.9161749417268616	FALSE	0.062344413702351706	FALSE
ENSMUSG00000100981.2	anchor	3.0572224076835015	3.9161749417598646	FALSE	0.06234441370235739	FALSE
ENSMUSG00000074928.6	anchor	3.056911933133672	5.246671138364415	FALSE	0.06234693867589553	FALSE
ENSMUSG00000076573.8	anchor	3.0547812636336147	-0.23173210789951837	FALSE	0.0623642875739777	FALSE
ENSMUSG00000137448.1	anchor	3.0510080384357985	4.241283380198594	FALSE	0.062395100933709126	FALSE
ENSMUSG00000034690.14	anchor	3.0503179054084395	4.859343693042654	FALSE	0.06240074926269252	FALSE
ENSMUSG00000105589.5	anchor	3.049665185369564	4.899194925867789	FALSE	0.06240609494858181	FALSE
ENSMUSG00000109903.2	anchor	3.0496638671491474	4.771841911814355	FALSE	0.0624061057481266	FALSE
ENSMUSG00000063386.3	anchor	3.049384716108261	4.462784198943276	FALSE	0.06240839301643326	FALSE
ENSMUSG00000027971.17	anchor	3.047417584624644	4.968307471328664	FALSE	0.06242452900301604	FALSE
ENSMUSG00000141393.1	anchor	3.047373152915635	5.04841343353902	FALSE	0.06242489383155579	FALSE
ENSMUSG00000105269.2	anchor	3.046950379764146	4.851480816747999	FALSE	0.06242836602531619	FALSE
ENSMUSG00000107466.2	anchor	3.046868503926704	5.083418496774069	FALSE	0.062429038631956126	FALSE
ENSMUSG00000141900.1	anchor	3.0459279925293536	5.150983607970544	FALSE	0.06243676881936654	FALSE
ENSMUSG00000113453.3	anchor	3.045578825811095	5.812045123483297	FALSE	0.06243964050595145	FALSE
ENSMUSG00002074998.1	anchor	3.045149241758369	5.132129795872132	FALSE	0.06244317494421364	FALSE
ENSMUSG00000113452.2	anchor	3.0449599547221933	4.770294624747849	FALSE	0.062444732797951694	FALSE
ENSMUSG00000127381.1	anchor	3.044931689567858	-0.01366241652246186	FALSE	0.062444965448523834	FALSE
ENSMUSG00000130108.1	anchor	3.04439387348106	6.008481663304435	FALSE	0.06244939346008886	FALSE
ENSMUSG00000087283.3	anchor	3.0442822986494273	5.27729582555917	FALSE	0.06245031238785748	FALSE
ENSMUSG00000091670.4	anchor	3.0432177214154903	5.365245244305385	FALSE	0.0624590853503137	FALSE
ENSMUSG00000141079.1	anchor	3.042890024307375	5.39342138262411	FALSE	0.062461787704941485	FALSE
ENSMUSG00000063380.4	anchor	3.0425748039189076	5.421048575976933	FALSE	0.0624643880015662	FALSE
ENSMUSG00000111419.3	anchor	3.042271264079366	5.448156368516333	FALSE	0.06246689271444983	FALSE
ENSMUSG00000085097.3	anchor	3.0414245955224364	5.526548110016128	FALSE	0.06247388314921108	FALSE
ENSMUSG00002075670.1	anchor	3.0414245955224364	5.526548110016128	FALSE	0.06247388314921108	FALSE
ENSMUSG00000111951.2	anchor	3.040908089354758	5.576528969551287	FALSE	0.06247815052431014	FALSE
ENSMUSG00000100727.8	anchor	3.040662637290681	5.600895848466098	FALSE	0.06248017921888441	FALSE
ENSMUSG00000110799.2	anchor	3.040662637290681	5.600895848466098	FALSE	0.06248017921888441	FALSE
ENSMUSG00000061937.8	anchor	3.040631557606419	5.150567922651441	FALSE	0.06248043613204154	FALSE
ENSMUSG00000118075.2	anchor	3.040631557606419	5.150567922651441	FALSE	0.06248043613204154	FALSE
ENSMUSG00000126045.1	anchor	3.0399732605385577	5.671598507826806	FALSE	0.062485879662967286	FALSE
ENSMUSG00000109779.2	anchor	3.039757836675856	5.69441594217831	FALSE	0.06248766180150429	FALSE
ENSMUSG00000102176.2	anchor	3.03951429418711	5.267264256503136	FALSE	0.06248967701761642	FALSE
ENSMUSG00000138705.1	anchor	3.039138957124061	5.943564192219345	FALSE	0.06249278373796292	FALSE
ENSMUSG00000112141.3	anchor	3.039018125282737	5.322246654906768	FALSE	0.062493784128093054	FALSE
ENSMUSG00000115661.2	anchor	3.039018125282737	5.322246654906768	FALSE	0.062493784128093054	FALSE
ENSMUSG00000134659.1	anchor	3.0387835783002592	5.348978848012144	FALSE	0.06249572633150342	FALSE
ENSMUSG00000110485.3	anchor	3.038128839901239	5.426310538528056	FALSE	0.06250115039826848	FALSE
ENSMUSG00000132216.1	anchor	3.038128244276467	5.118562638637659	FALSE	0.06250115533422934	FALSE
ENSMUSG00000108917.2	anchor	3.037973113327861	5.739009114971369	FALSE	0.06250244100894148	FALSE
ENSMUSG00000110602.2	anchor	3.0379254620385723	5.451193202635053	FALSE	0.06250283596718113	FALSE
ENSMUSG00000121615.2	anchor	3.037538833704931	5.499703114177798	FALSE	0.06250604123379881	FALSE
ENSMUSG00000126425.1	anchor	3.037538833704931	5.499703114177798	FALSE	0.06250604123379881	FALSE
ENSMUSG00000046924.5	anchor	3.0370043546704695	5.569545957746767	FALSE	0.06251047426169817	FALSE
ENSMUSG00000105620.2	anchor	3.0370043546704695	5.569545957746767	FALSE	0.06251047426169817	FALSE
ENSMUSG00000132198.1	anchor	3.0365179616551834	5.6361604572715525	FALSE	0.06251451051158283	FALSE
ENSMUSG00000073913.3	anchor	3.0360734356493846	5.699833106744158	FALSE	0.06251820104703018	FALSE
ENSMUSG00000113648.2	anchor	3.0360734356493846	5.699833106744158	FALSE	0.06251820104703018	FALSE
ENSMUSG00000114567.3	anchor	3.0354118902788754	5.800079796261588	FALSE	0.06252369634558964	FALSE
ENSMUSG00000096405.4	anchor	3.0349431655542496	5.8755445214753355	FALSE	0.06252759212397953	FALSE
ENSMUSG00000136272.1	anchor	3.0349431655542496	5.8755445214753355	FALSE	0.06252759212397953	FALSE
ENSMUSG00000091013.4	anchor	3.0348333598667465	5.8938052426800605	FALSE	0.06252850503089043	FALSE
ENSMUSG00000141449.1	anchor	3.0348333598667465	5.8938052426800605	FALSE	0.06252850503089043	FALSE
ENSMUSG00000123615.1	anchor	3.0334377484678647	2.5449790685728466	FALSE	0.06254011663642747	FALSE
ENSMUSG00000115839.2	anchor	3.0333559806256285	0.6052587366127606	FALSE	0.06254079745332095	FALSE
ENSMUSG00000124149.1	anchor	3.0333139690354787	20.26437282697058	FALSE	0.06254114727258832	FALSE
ENSMUSG00000138073.1	anchor	3.032832996776871	20.35970519089897	FALSE	0.06254515324507919	FALSE
ENSMUSG00000065694.3	anchor	3.032646185177818	20.398018135304778	FALSE	0.06254670969976632	FALSE
ENSMUSG00000134194.1	anchor	3.0323023863908207	20.477728945914215	FALSE	0.06254957488025209	FALSE
ENSMUSG00000138398.1	anchor	3.031051037000035	20.7932494823494	FALSE	0.06256001179275783	FALSE
ENSMUSG00000124287.1	anchor	3.0262698411646154	5.760921988441295	FALSE	0.06260000985944415	FALSE
ENSMUSG00000112440.2	anchor	3.0244809665122143	4.156662017687939	FALSE	0.06261502427734869	FALSE
ENSMUSG00000141170.1	anchor	3.020047330179457	1.0902765283064324	FALSE	0.06265235287160807	FALSE
ENSMUSG00000140970.1	anchor	3.015787162797122	5.782504401678117	FALSE	0.06268837756775708	FALSE
ENSMUSG00000088889.3	anchor	3.00859883955122	0.9612822163765584	FALSE	0.06274951370175894	FALSE
ENSMUSG00000095992.3	anchor	3.0071997052696067	4.655154198362021	FALSE	0.06276146469160566	FALSE
ENSMUSG00000078687.10	anchor	3.0011871953396545	0.16270273661216275	FALSE	0.06281301388313479	FALSE
ENSMUSG00000048013.10	anchor	2.9985868474326853	3.88371141327211	FALSE	0.06283540536045244	FALSE
ENSMUSG00000091110.3	anchor	2.998530040495054	-2.084334990225391	FALSE	0.06283589517862652	FALSE
ENSMUSG00000111198.3	anchor	2.997516985279574	1.752640974251758	FALSE	0.06284463497319613	FALSE
ENSMUSG00000119087.1	anchor	2.997195543619409	2.024915997481181	FALSE	0.06284740997259412	FALSE
ENSMUSG00000076252.3	anchor	2.990561909592095	3.495581889022477	FALSE	0.06290487976050513	FALSE
ENSMUSG00000062426.3	anchor	2.98588804242227	5.845354486773497	FALSE	0.0629456036407052	FALSE
ENSMUSG00000109080.3	anchor	2.979787973972068	4.194144336896583	FALSE	0.06299904534493432	FALSE
ENSMUSG00000141778.1	anchor	2.9750848916240775	4.50769607038631	FALSE	0.06304047497233542	FALSE
ENSMUSG00000134503.1	anchor	2.9728074842246843	-0.2981029790090622	FALSE	0.06306060808924954	FALSE
ENSMUSG00000115697.3	anchor	2.9726330470293534	-1.5938980496334587	FALSE	0.06306215210384075	FALSE
ENSMUSG00000073377.11	anchor	2.971636846877801	-1.569925213596019	FALSE	0.06307097513597583	FALSE
ENSMUSG00000042078.15	anchor	2.96977659199144	4.323083120298295	FALSE	0.06308747482651039	FALSE
ENSMUSG00000113716.2	anchor	2.96898239856842	3.4414920731763132	FALSE	0.06309452852944476	FALSE
ENSMUSG00000113099.3	anchor	2.967034683373456	5.88577630143241	FALSE	0.06311185155147547	FALSE
ENSMUSG00000124435.1	anchor	2.9668569872834545	-0.9154660921984272	FALSE	0.06311343369868742	FALSE
ENSMUSG00000142754.1	anchor	2.9578989059763217	-1.9313592946208544	FALSE	0.06319356683236267	FALSE
ENSMUSG00000038255.7	anchor	2.9562512881026755	-0.5142283124782496	FALSE	0.0632083854510352	FALSE
ENSMUSG00000084454.3	anchor	2.95603006034024	0.6143969608954679	FALSE	0.06321037707065678	FALSE
ENSMUSG00000137935.1	anchor	2.95603006034024	0.6143969608954679	FALSE	0.06321037707065678	FALSE
ENSMUSG00000026312.18	anchor	2.955364981601748	-0.5225946234110991	FALSE	0.06321636721095927	FALSE
ENSMUSG00000142812.1	anchor	2.9549376281030586	-0.6128745727117875	FALSE	0.06322021839462048	FALSE
ENSMUSG00000045126.3	anchor	2.9540487047377377	1.191528661504479	FALSE	0.06322823451458462	FALSE
ENSMUSG00000031471.4	anchor	2.953629221631875	-2.665652002179404	FALSE	0.06323201986042401	FALSE
ENSMUSG00000096465.4	anchor	2.948678231313973	5.224989638546618	FALSE	0.06327682004517228	FALSE
ENSMUSG00000082531.2	anchor	2.935866900180969	3.238914037861194	FALSE	0.06339381016116978	FALSE
ENSMUSG00000139132.1	anchor	2.9317088215251497	5.963359906045332	FALSE	0.06343211396478704	FALSE
ENSMUSG00000045648.16	anchor	2.931340410143232	4.410536192521095	FALSE	0.06343551567089861	FALSE
ENSMUSG00000106753.2	anchor	2.9251423697777685	4.414420791721326	FALSE	0.06349293960945201	FALSE
ENSMUSG00000125986.1	anchor	2.922664737677653	2.8547973527956385	FALSE	0.06351599775553382	FALSE
ENSMUSG00000038199.13	anchor	2.919841434784996	5.09990598976587	FALSE	0.06354234516377716	FALSE
ENSMUSG00000061637.6	anchor	2.919841434784996	5.09990598976587	FALSE	0.06354234516377716	FALSE
ENSMUSG00000105079.2	anchor	2.9197436903654825	3.2965010849611844	FALSE	0.06354325870879736	FALSE
ENSMUSG00000077454.3	anchor	2.9184445077421333	-0.4191304305647681	FALSE	0.06355541001341394	FALSE
ENSMUSG00000130653.1	anchor	2.9155641849599383	0.3508246081778274	FALSE	0.06358240828670604	FALSE
ENSMUSG00000048173.6	anchor	2.913702084007776	2.6719138088179535	FALSE	0.06359990544725477	FALSE
ENSMUSG00000047034.11	anchor	2.911408191234431	1.4277626530150036	FALSE	0.06362150653513696	FALSE
ENSMUSG00000131003.1	anchor	2.9085661036647026	-0.01204255743076315	FALSE	0.06364834145456058	FALSE
ENSMUSG00000138740.1	anchor	2.9078189862011627	1.0096176438443203	FALSE	0.06365540890834519	FALSE
ENSMUSG00000136788.1	anchor	2.9060310922370127	2.9315014302958264	FALSE	0.06367234406964767	FALSE
ENSMUSG00000140074.1	anchor	2.9007829790050734	1.2918213818068656	FALSE	0.06372223760715773	FALSE
ENSMUSG00000125380.1	anchor	2.899938588825607	-0.7861420653303919	FALSE	0.06373029073205269	FALSE
ENSMUSG00000139864.1	anchor	2.8983349479185336	-0.34191768097404207	FALSE	0.06374560455767589	FALSE
ENSMUSG00000051136.2	anchor	2.898269143800319	3.1722086979130304	FALSE	0.06374623349646051	FALSE
